"method","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","prompt_id","true_score","pred_score","pred_score_posterior_mean","pred_score_hdi_2.5","pred_score_hdi_97.5","pred_score_hdi_width","pred_score_covered","abs_error"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P31_explain_key_idea","0.66","0.6787915424485628","0.6783315281392372","0.6244268390843464","0.721804274078328","0.09737743499398166","True","0.018791542448562737"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P32_rigorous_but_brief","0.65","0.670463187578239","0.6707600744992495","0.6304109278166156","0.7114879223577774","0.0810769945411618","True","0.02046318757823895"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P33_constraint_check","0.64","0.6455203329008812","0.6455141515271589","0.5840326846594109","0.6884788160047842","0.10444613134537328","True","0.005520332900881164"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P34_boundary_check","0.71","0.723258689100789","0.7226400093371975","0.6848839741091316","0.7715053584539688","0.08662138434483724","True","0.01325868910078909"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P35_sanity_check","0.72","0.7042912781176511","0.7039686804964693","0.6609125636769005","0.7443783812510832","0.0834658175741827","True","0.01570872188234884"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P36_substitution_check","0.7","0.6784375863716765","0.6778470676317317","0.6276242877951796","0.7233572148414946","0.09573292704631498","True","0.02156241362832345"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P37_mistake_resistant","0.71","0.6944365306802284","0.6940385626072509","0.6467973190342308","0.7455246173416963","0.09872729830746552","True","0.015563469319771595"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P38_double_check_final","0.73","0.6804373132845505","0.680794510018173","0.6378875758443359","0.7212491266393547","0.08336155079501884","False","0.0495626867154495"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P39_find_structure","0.71","0.707092748398935","0.7072041244222141","0.6665631137276465","0.744471132489243","0.07790801876159648","True","0.002907251601064975"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P40_transform_problem","0.71","0.7173397366260389","0.7168323627370066","0.6717561529589107","0.7655174365766368","0.09376128361772618","True","0.0073397366260389285"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P41_symmetry_search","0.65","0.6933179547693737","0.6940612216111798","0.652494803386125","0.74268361205075","0.09018880866462498","False","0.04331795476937372"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P42_extreme_principle","0.65","0.6673646865522892","0.6677145476908627","0.6212636955311974","0.7084236765080019","0.08715998097680444","True","0.017364686552289177"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P43_auxiliary_object","0.7","0.724053373304048","0.7242285689176091","0.6803058372236601","0.767007027576254","0.08670119035259394","True","0.024053373304047998"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P44_multiple_strategies","0.8","0.7251626340971303","0.7262964482018195","0.6823855692967827","0.77602221761423","0.09363664831744722","False","0.07483736590286971"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P45_case_complete","0.66","0.6821170117649906","0.6826337580936725","0.6318657460872551","0.7300576723730101","0.09819192628575502","True","0.02211701176499059"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P46_construct_and_prove","0.67","0.6741691670309737","0.6756467087013263","0.6316111173925614","0.7141041728028011","0.08249305541023977","True","0.004169167030973697"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P47_olympiad_clean","0.66","0.678988776032687","0.6772446743834947","0.6347281571425656","0.7198105446977593","0.0850823875551937","True","0.018988776032687005"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P48_counting_structure","0.73","0.7297019860033659","0.7292399640157223","0.687719712072988","0.7721230271075908","0.08440331503460285","True","0.00029801399663409445"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P49_proof_of_optimality","0.71","0.725194691770999","0.7258048054202251","0.6900205283816074","0.7632132211779753","0.07319269279636786","True","0.01519469177099908"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","P50_complete_argument","0.66","0.6826481136284803","0.6807858801968635","0.625551558736468","0.7253522670003514","0.09980070826388343","True","0.022648113628480293"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P01_direct","0.71","0.7109252863572071","0.7100416058188249","0.6835866705824971","0.7396658628649595","0.05607919228246239","True","0.0009252863572071224"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P02_concise","0.61","0.6509714772573156","0.6510103837834903","0.6113778476712923","0.674990364546995","0.06361251687570268","False","0.04097147725731565"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P03_step_by_step","0.74","0.7405217324572123","0.740902843723648","0.7186649347444377","0.7884702625380581","0.06980532779362036","True","0.0005217324572123205"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P04_formal","0.68","0.6823810363166675","0.6827305122303496","0.6511540407249116","0.7100840380497754","0.058929997324863814","True","0.0023810363166674176"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P05_verify","0.66","0.6712884593392403","0.6714834605722564","0.6373838621714513","0.6963386297166859","0.058954767545234654","True","0.011288459339240275"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P06_answer_only","0.64","0.6782776519075295","0.6777273986614512","0.6345770632729758","0.7073029864666743","0.07272592319369853","True","0.03827765190752952"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P07_careful","0.71","0.6860282120875505","0.6859039413600552","0.655395199789499","0.7107333426937983","0.05533814290429928","True","0.02397178791244947"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P08_short_proof","0.63","0.6722011408217459","0.6726763826050554","0.631131222732239","0.7019573209388568","0.07082609820661778","False","0.042201140821745864"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P09_competition","0.74","0.7110430466324297","0.7113933697184222","0.6829904610591756","0.7441080793753406","0.06111761831616502","True","0.028956953367570315"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P10_independent_check","0.72","0.7002709799138559","0.700510859153208","0.6686628883805844","0.7293105770098045","0.0606476886292201","True","0.019729020086144078"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P11_plan_then_solve","0.72","0.7057509558748926","0.7054060932219108","0.6743200255157618","0.7372450678616775","0.06292504234591578","True","0.014249044125107413"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P12_no_guessing","0.68","0.6657803787438346","0.665681508681501","0.6268132832265135","0.6920328047797262","0.06521952155321264","True","0.014219621256165493"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P13_symbolic","0.71","0.6970750399839324","0.6977524790825964","0.6723299409649486","0.7275919690412126","0.055262028076264014","True","0.012924960016067577"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P14_work_backwards","0.69","0.6658879378502356","0.6656443649018376","0.6316309451668833","0.6899730072908056","0.058342062123922234","False","0.024112062149764357"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P15_cases","0.71","0.7110243002398962","0.7105595197170094","0.6838749746929683","0.7435022659874542","0.05962729129448585","True","0.001024300239896192"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P16_invariants","0.73","0.7231013760516488","0.7235166688918062","0.6999408320814949","0.7571511651348781","0.05721033305338319","True","0.006898623948351168"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P17_constructive","0.63","0.6619040479594119","0.6610019622644205","0.6141376437500459","0.6900901998433215","0.07595255609327567","True","0.03190404795941193"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P18_error_check","0.7","0.6757793692017288","0.6755937423951414","0.6438353155414558","0.7048921367714868","0.06105682123003098","True","0.024220630798271192"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P19_minimal_formal","0.63","0.6687925976408521","0.6686165043065759","0.6257286689879124","0.6963043204987001","0.0705756515107877","True","0.03879259764085208"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P20_final_line_strict","0.7","0.68591056985222","0.6858277203203269","0.6533699694030934","0.7143265263525729","0.060956556949479435","True","0.014089430147779969"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P21_boxed_only_after_reasoning","0.62","0.6840617899173859","0.6835292152629519","0.6541367508292147","0.7118176838852595","0.057680933056044714","False","0.06406178991738587"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P22_no_extra_final_text","0.7","0.7033940416100816","0.703949190096589","0.6692010804612053","0.7416680849504047","0.0724670044891994","True","0.0033940416100816106"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P23_extractable_answer","0.7","0.7043615126630327","0.7041866934925836","0.6677140875299352","0.7394928907924389","0.07177880326250363","True","0.004361512663032752"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P24_single_box","0.67","0.6897126768232041","0.6900455638893738","0.6596921203653909","0.7199423161405496","0.060250195775158666","True","0.0197126768232041"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P25_answer_format_first","0.69","0.6798708874420543","0.679860769282026","0.6487435688788923","0.7075216641707891","0.058778095291896815","True","0.010129112557945685"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P26_strict_output_contract","0.71","0.7404598549299536","0.7406740583369893","0.7151687858218958","0.7831606760906809","0.06799189026878505","False","0.030459854929953623"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P27_detailed_solution","0.69","0.681406168417795","0.6805818059260232","0.6436509489510069","0.7075352606107226","0.06388431165971564","True","0.008593831582204947"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P28_medium_detail","0.72","0.714945526918585","0.7153642296531397","0.6893344247057949","0.7472115052801531","0.05787708057435825","True","0.005054473081414934"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P29_lemma_style","0.67","0.6745090300241258","0.674630653394985","0.6354621099983787","0.7023321218813727","0.06687001188299402","True","0.004509030024125726"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P30_equation_focused","0.72","0.7042036140694579","0.704576548707091","0.6775833734219108","0.7377972648954564","0.06021389147354561","True","0.01579638593054211"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P31_explain_key_idea","0.66","0.680788315345773","0.6804290713504305","0.6474728268656187","0.7074947897401997","0.06002196287458106","True","0.020788315345772967"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P32_rigorous_but_brief","0.65","0.6845072023245388","0.6850069400101768","0.6587984405323849","0.7104186125993198","0.05162017206693492","False","0.034507202324538744"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P33_constraint_check","0.64","0.6647748244590517","0.6652862994361789","0.6244881658734731","0.6926566227223208","0.06816845684884765","True","0.02477482445905166"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P34_boundary_check","0.71","0.68552076080442","0.685145329528718","0.6530469590472825","0.7149676017304978","0.06192064268321529","True","0.024479239195579927"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P35_sanity_check","0.72","0.7140693157229621","0.7142189462671367","0.6875164707662448","0.754864990844029","0.06734852007778425","True","0.005930684277037912"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P36_substitution_check","0.7","0.6871135542537304","0.6865072910575238","0.6548784420529983","0.7170918513198719","0.062213409266873576","True","0.012886445746269515"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P37_mistake_resistant","0.71","0.7161008249400582","0.715155994675365","0.6856494962919341","0.7509364845861859","0.06528698829425184","True","0.006100824940058258"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P38_double_check_final","0.73","0.6851366156727572","0.685356189075131","0.6539803787778468","0.7118642348027372","0.057883856024890434","False","0.044863384327242795"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P39_find_structure","0.71","0.6839781624331869","0.6833865496141656","0.6484982744278769","0.7079870564331118","0.059488782005234886","False","0.02602183756681309"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P40_transform_problem","0.71","0.6913550020691958","0.6924960497444145","0.666250726324107","0.7188645738828958","0.05261384755878884","True","0.018644997930804208"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P41_symmetry_search","0.65","0.672090937483325","0.6718645464826554","0.6358021613791964","0.6980049270791174","0.062202765699921","True","0.022090937483325024"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P42_extreme_principle","0.65","0.7013677643300491","0.7022174393651132","0.6748473512440188","0.7347265551623123","0.05987920391829349","False","0.05136776433004908"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P43_auxiliary_object","0.7","0.6911857613161868","0.6907677856004484","0.6588459341087128","0.7231657803915758","0.06431984628286291","True","0.008814238683813147"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P44_multiple_strategies","0.8","0.728463551515253","0.728395679392924","0.7046431693510246","0.76249833982134","0.05785517047031541","False","0.07153644848474705"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P45_case_complete","0.66","0.6832276058958868","0.6830086133851849","0.6528892993271016","0.7109714063665087","0.05808210703940708","True","0.023227605895886794"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P46_construct_and_prove","0.67","0.6923394102400203","0.6917502969623152","0.6601171228147108","0.7230725784188139","0.0629554556041031","True","0.022339410240020285"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P47_olympiad_clean","0.66","0.6645634249996073","0.6654463406763644","0.625042221981143","0.6954175280543624","0.0703753060732194","True","0.0045634249996072684"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P48_counting_structure","0.73","0.7055848792269","0.7058476937652416","0.678613815072677","0.7401455945026117","0.06153177942993471","True","0.02441512077309993"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P49_proof_of_optimality","0.71","0.6988669444537767","0.6982274343201337","0.6706208332710009","0.7270033219983232","0.05638248872732232","True","0.011133055546223236"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","P50_complete_argument","0.66","0.6559510313748439","0.6551541731618836","0.6092670734806066","0.682395705598587","0.07312863211798037","True","0.004048968625156135"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P01_direct","0.71","0.6824468307925017","0.6826367419692073","0.647585457423641","0.7100355013289448","0.06245004390530373","True","0.027553169207498285"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P02_concise","0.61","0.6702061829635875","0.6697552595736391","0.6244879835016334","0.6998911320188396","0.0754031485172062","False","0.060206182963587485"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P03_step_by_step","0.74","0.7445197463013264","0.7445245046251204","0.7204380811992814","0.7805449771237171","0.06010689592443563","True","0.004519746301326455"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P04_formal","0.68","0.6826285707126017","0.6818497665117579","0.6341417182082923","0.720324947927761","0.08618322971946868","True","0.0026285707126016966"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P05_verify","0.66","0.7004726434434329","0.6997702058986198","0.66630695497229","0.7368772231152821","0.07057026814299217","False","0.04047264344343282"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P06_answer_only","0.64","0.6868669403530637","0.6873983800003309","0.6519072109512251","0.7183288539075203","0.06642164295629527","False","0.04686694035306371"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P07_careful","0.71","0.7379837133394309","0.7383934801197906","0.7073720684356813","0.7828839734526039","0.07551190501692251","True","0.02798371333943095"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P08_short_proof","0.63","0.6834294873766976","0.6830766868993154","0.6480150714773535","0.7130240172041713","0.06500894572681781","False","0.053429487376697615"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P09_competition","0.74","0.7495953692458059","0.7512201576413005","0.7194600996861125","0.8018766226738431","0.08241652298773061","True","0.009595369245805951"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P10_independent_check","0.72","0.705799896147588","0.7050451980711474","0.6705342660706999","0.740442992431575","0.06990872636087508","True","0.014200103852411994"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P11_plan_then_solve","0.72","0.705040459994796","0.7045450899218546","0.6720460426596534","0.7403547790457233","0.06830873638606993","True","0.014959540005203942"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P12_no_guessing","0.68","0.6959134267342482","0.6965170104287132","0.6641753856878946","0.7248134486394096","0.06063806295151497","True","0.015913426734248115"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P13_symbolic","0.71","0.6912237556931149","0.6925491065844679","0.6540854691642433","0.7236665221598206","0.06958105299557737","True","0.01877624430688507"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P14_work_backwards","0.69","0.7020597668321108","0.703131615630693","0.6771507187056234","0.7351732127291534","0.05802249402352999","True","0.012059766832110852"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P15_cases","0.71","0.6873375642399666","0.6872680125467552","0.6445935742903527","0.7221930831324149","0.07759950884206224","True","0.02266243576003335"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P16_invariants","0.73","0.7078038519525168","0.7070075665193924","0.6715110307373249","0.7424530291330541","0.07094199839572923","True","0.022196148047483155"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P17_constructive","0.63","0.669060884455354","0.6690906187875764","0.6347176719700804","0.6948053658365607","0.060087693866480274","False","0.03906088445535405"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P18_error_check","0.7","0.6842430669074097","0.6851983363701594","0.6446543635983707","0.7222746902953094","0.07762032669693875","True","0.015756933092590297"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P19_minimal_formal","0.63","0.6818525674212613","0.6815552608036928","0.6486126985590626","0.7133243935094831","0.0647116949504205","False","0.05185256742126132"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P20_final_line_strict","0.7","0.6933466880427482","0.6924791550429318","0.6563945683649655","0.7225778309589114","0.06618326259394591","True","0.006653311957251717"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P21_boxed_only_after_reasoning","0.62","0.6839965380450167","0.6850828823290547","0.6493354962656903","0.7139296195178192","0.06459412325212888","False","0.0639965380450167"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P22_no_extra_final_text","0.7","0.6763199206875433","0.6769145108560234","0.6359145168036117","0.7061238002914266","0.07020928348781497","True","0.023680079312456637"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P23_extractable_answer","0.7","0.6866784200358801","0.6865285907732052","0.6551155688078206","0.7170971967321498","0.06198162792432915","True","0.013321579964119867"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P24_single_box","0.67","0.6759444525966742","0.6750389435142881","0.637245766917257","0.7018722457935845","0.06462647887632755","True","0.005944452596674199"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P25_answer_format_first","0.69","0.6762030037725413","0.6760454714086661","0.6374377500367011","0.705386498314434","0.0679487482777329","True","0.013796996227458669"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P26_strict_output_contract","0.71","0.6978990504482188","0.6981652670837919","0.6680258276280835","0.7296950599729929","0.0616692323449094","True","0.012100949551781204"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P27_detailed_solution","0.69","0.6912111093703339","0.6904127764373138","0.6555718632775885","0.7266602392092002","0.07108837593161166","True","0.0012111093703339737"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P28_medium_detail","0.72","0.7157142754902953","0.7153071201303893","0.6908887217924472","0.7507550884892867","0.059866366696839535","True","0.004285724509704658"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P29_lemma_style","0.67","0.6761781386097515","0.6758794383064991","0.6328919488058838","0.7089967508204094","0.07610480201452552","True","0.006178138609751471"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P30_equation_focused","0.72","0.7299285376430656","0.730203686425411","0.7036788905756878","0.7682935554956282","0.06461466491994039","True","0.009928537643065671"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P31_explain_key_idea","0.66","0.6753968873846561","0.6764399000802181","0.632250657038525","0.7072773775486971","0.07502672051017212","True","0.015396887384656055"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P32_rigorous_but_brief","0.65","0.669804848098464","0.6694183679647372","0.6339083838585546","0.6958565304788122","0.061948146620257605","True","0.019804848098463945"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P33_constraint_check","0.64","0.6476291842721469","0.6474468000225706","0.6060919533190888","0.6749948494861169","0.06890289616702805","True","0.007629184272146872"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P34_boundary_check","0.71","0.7004491708665967","0.7001743229920564","0.6713087466416585","0.7320881749781045","0.060779428336446006","True","0.009550829133403216"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P35_sanity_check","0.72","0.7213667145730035","0.720624702138658","0.6906832033817837","0.7604961710387036","0.06981296765691991","True","0.0013667145730035246"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P36_substitution_check","0.7","0.6904239048839931","0.6905300833633843","0.6496688430085782","0.722116859565328","0.07244801655674982","True","0.009576095116006877"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P37_mistake_resistant","0.71","0.6814941046222518","0.6811326901481507","0.6464415173032462","0.7073558843828526","0.0609143670796064","False","0.02850589537774817"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P38_double_check_final","0.73","0.7133490646954127","0.7128851263809366","0.6895870703018679","0.7464280237447856","0.05684095344291762","True","0.016650935304587278"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P39_find_structure","0.71","0.7415538918965968","0.7420732209374283","0.7153362486959579","0.7828878345931132","0.06755158589715526","False","0.03155389189659685"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P40_transform_problem","0.71","0.7021530051566118","0.7023348373777206","0.6728337489848665","0.7335513844905","0.06071763550563347","True","0.007846994843388133"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P41_symmetry_search","0.65","0.6370620746875888","0.6373540874126924","0.5901079097208487","0.6636593528491246","0.07355144312827588","True","0.012937925312411225"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P42_extreme_principle","0.65","0.7067500107739729","0.7067203524747881","0.6687437526182254","0.7460232435541175","0.07727949093589215","False","0.0567500107739729"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P43_auxiliary_object","0.7","0.6937508339300368","0.6933225348465488","0.6504720308604036","0.7341603052605128","0.08368827440010917","True","0.006249166069963175"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","P44_multiple_strategies","0.8","0.7309075072364467","0.7311334642998667","0.6948195048329997","0.7752105716207661","0.08039106678776642","False","0.06909249276355334"
